GDALT,NE,DNE,TR,DTR,UT1_UNIX,AZM,ELM,TIME,COR_NE
742.82,8.98879e+10,1.75631e+10,4.4457,1.2349,1.50472e+09,359.45,30,2017-09-06 17:10:58.800,4.89503e+11
764.07,9.88438e+10,3.11455e+09,9.6452,0.2876,1.50472e+09,359.45,30,2017-09-06 17:10:58.800,1.05221e+12
77.02,3.35299e+10,1.04494e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,6.70598e+10
82.76,3.6653e+10,1.15372e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,7.3306e+10
87.46,2.74803e+10,8.60437e+07,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.49606e+10
92.91,2.60559e+10,5.07527e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.21118e+10
98.04,2.57521e+10,8.44637e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.15042e+10
101.61,3.24025e+10,1.40082e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,6.4805e+10
106.88,5.88805e+10,9.35902e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.17761e+11
113.85,8.86628e+10,1.09082e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.77326e+11
121.03,1.05356e+11,2.89926e+09,0.925,0.0543,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,2.0281e+11
128.06,9.14302e+10,3.11188e+09,0.7872,0.0626,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.63404e+11
135.29,9.61752e+10,3.56382e+09,1.1844,0.0834,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,2.10085e+11
144.27,7.99599e+10,3.20631e+09,1.0873,0.0858,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.669e+11
155.2,7.83062e+10,3.9531e+09,1.185,0.1121,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.71099e+11
166.01,8.01627e+10,4.60021e+09,1.4135,0.1453,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.93473e+11
178.73,9.80667e+10,4.92174e+09,1.4238,0.1259,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,2.37694e+11
193.28,1.17083e+11,5.77129e+09,1.4701,0.1268,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,2.89207e+11
207.93,1.6251e+11,6.77574e+09,1.7959,0.1226,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,4.54362e+11
222.9,1.88911e+11,7.84346e+09,1.9787,0.1282,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.62709e+11
239.22,2.03975e+11,7.27449e+09,2.0747,0.1142,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,6.27162e+11
257.93,1.88593e+11,7.7392e+09,1.7414,0.1158,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.17009e+11
276.6,2.17841e+11,7.8482e+09,2.1273,0.1185,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,6.81254e+11
295.53,1.9049e+11,8.30263e+09,1.8126,0.1247,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.35772e+11
316.98,1.72565e+11,7.53567e+09,1.5744,0.1144,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,4.44251e+11
337.42,1.5118e+11,8.66676e+09,1.5065,0.1425,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,3.78933e+11
358.92,1.72531e+11,8.35286e+09,2.0872,0.157,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,5.32638e+11
381.87,1.25064e+11,8.39108e+09,1.9631,0.2073,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,3.70577e+11
407.55,1.09589e+11,8.22576e+09,1.7272,0.2107,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,2.98871e+11
432.64,1.07598e+11,9.00833e+09,1.6371,0.2262,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,2.83747e+11
458.54,1.04674e+11,9.30744e+09,2.2665,0.3058,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,3.41918e+11
486.57,7.18066e+10,9.18373e+09,1.1603,0.2795,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.55124e+11
514.84,7.71204e+10,1.0054e+10,1.4311,0.318,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.87487e+11
545.54,6.84753e+10,1.00037e+10,1.8523,0.4331,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.95312e+11
575.66,6.83999e+10,1.18746e+10,1.6314,0.4709,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.79987e+11
607.15,6.77531e+10,1.54991e+10,1.4427,0.5636,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.655e+11
639.58,6.83684e+10,1.37606e+10,1.3557,0.4821,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.61055e+11
672.76,8.72703e+10,1.4328e+10,2.4829,0.6071,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,3.03954e+11
706.91,6.24454e+10,1.76881e+10,2.1376,0.9385,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.95929e+11
742.98,7.20518e+10,1.41641e+10,3.6291,1.087,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,3.33535e+11
764,1.97365e+11,6.20202e+09,5.8051,0.1777,1.50472e+09,359.45,30,2017-09-06 17:12:00.000,1.34309e+12
76.97,3.42108e+09,3.41976e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.84216e+09
81.91,1.36853e+10,1.35666e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,2.73706e+10
87.49,3.10996e+10,6.18816e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.21992e+10
92.95,2.50556e+10,4.59023e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,5.01112e+10
98.11,2.49484e+10,7.51163e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,4.98968e+10
101.64,3.21642e+10,1.20645e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.43284e+10
106.97,5.40717e+10,9.29692e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.08143e+11
113.93,8.03863e+10,1.05621e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.60773e+11
121.03,8.22777e+10,2.65486e+09,0.8902,0.0626,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.55521e+11
127.99,8.52392e+10,2.89532e+09,0.9578,0.0683,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.66881e+11
135.31,7.46366e+10,3.03777e+09,0.8939,0.0793,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.41354e+11
144.31,6.59347e+10,2.78858e+09,0.889,0.0821,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.24551e+11
155.12,7.39732e+10,3.50796e+09,1.1832,0.1066,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.61498e+11
166.01,7.72609e+10,4.27847e+09,1.2215,0.1252,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.71635e+11
178.69,9.07806e+10,4.42678e+09,1.2167,0.1117,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,2.01233e+11
193.21,1.22237e+11,5.86288e+09,1.6527,0.1304,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,3.24258e+11
208.01,1.55328e+11,6.60808e+09,1.7336,0.1211,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,4.24605e+11
222.68,2.04659e+11,7.46657e+09,2.072,0.1175,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.28712e+11
239.12,2.09812e+11,6.82282e+09,1.9899,0.1018,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.27317e+11
257.87,2.27438e+11,7.66343e+09,2.2018,0.1122,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,7.28211e+11
276.76,1.94744e+11,7.83185e+09,1.8036,0.1147,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,5.45984e+11
295.44,1.89204e+11,8.19366e+09,1.8114,0.1229,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,5.31928e+11
316.82,1.9101e+11,7.56958e+09,2.124,0.1281,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,5.96715e+11
337.5,1.73009e+11,8.24799e+09,2.0472,0.1518,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,5.27193e+11
358.88,1.52497e+11,8.08819e+09,1.9806,0.1638,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,4.54533e+11
382.41,1.37173e+11,8.10392e+09,2.2427,0.2016,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,4.44811e+11
407.6,1.14274e+11,7.94219e+09,1.9928,0.2164,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,3.41999e+11
433.01,1.15072e+11,9.03959e+09,2.1887,0.2604,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,3.6693e+11
458.62,9.79536e+10,9.53816e+09,1.7883,0.2783,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,2.73124e+11
486.08,6.59617e+10,1.03609e+10,1.5146,0.3961,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.65867e+11
514.35,5.46342e+10,1.23315e+10,0.1351,0.2617,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.20153e+10
545.07,7.53185e+10,1.2771e+10,1.7709,0.4858,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,2.087e+11
574.9,1.06612e+11,2.19313e+10,1.6959,0.5188,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,2.87415e+11
604.88,1.51131e+11,4.66454e+09,7.3147,0.2045,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.25661e+12
640.23,1.15893e+11,2.10397e+10,4.3093,1.1611,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,6.15311e+11
673.02,1.14161e+11,1.63142e+10,3.3325,0.5997,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,4.94603e+11
707.37,3.47688e+10,1.48469e+10,2.0045,1.1638,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,1.04463e+11
742.97,1.20057e+11,2.3377e+10,3.515,0.9821,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,5.42057e+11
764.07,7.72666e+10,7.64807e+09,11.7167,0.8919,1.50472e+09,359.45,30,2017-09-06 17:12:57.600,9.82576e+11
76.92,3.97186e+09,1.2166e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,7.94372e+09
82.17,3.82027e+10,1.19666e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,7.64054e+10
87.41,2.93974e+10,6.77372e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.87948e+10
92.72,2.66807e+10,4.86878e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.33614e+10
98.04,2.55173e+10,8.67213e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.10346e+10
101.61,3.48213e+10,1.27588e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,6.96426e+10
106.94,4.87134e+10,9.41662e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,9.74268e+10
113.95,7.68916e+10,9.99787e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.53783e+11
120.89,8.07203e+10,2.62768e+09,0.7939,0.0604,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.44804e+11
128.08,7.93399e+10,3.05428e+09,0.8303,0.0725,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.45216e+11
135.17,6.9468e+10,3.15322e+09,0.749,0.0815,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.215e+11
142.74,6.44093e+10,3.55321e+09,0.6745,0.094,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.07853e+11
155,7.22309e+10,3.68697e+09,1.3515,0.1238,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.69851e+11
166.15,7.28979e+10,4.74877e+09,1.3183,0.1532,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.68999e+11
178.79,8.69814e+10,4.70121e+09,1.2556,0.1253,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.96195e+11
193,1.21528e+11,5.86722e+09,1.4934,0.1248,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,3.03018e+11
207.94,1.52175e+11,6.95073e+09,1.8297,0.1343,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,4.3061e+11
222.54,1.82571e+11,7.71072e+09,1.9415,0.1313,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.37033e+11
239.42,2.09771e+11,7.3894e+09,2.0657,0.1132,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,6.43095e+11
258.02,2.13468e+11,7.51054e+09,1.9494,0.1087,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,6.29603e+11
276.62,1.98706e+11,7.38791e+09,1.7114,0.1033,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.38771e+11
295.67,1.75807e+11,7.97145e+09,1.7984,0.1305,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,4.91978e+11
316.57,1.81727e+11,7.40252e+09,1.8464,0.1197,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.17268e+11
337.44,1.57821e+11,8.63763e+09,1.6701,0.1476,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,4.21398e+11
358.34,1.46132e+11,8.83532e+09,1.8471,0.173,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,4.16052e+11
382.24,1.21332e+11,8.10496e+09,1.8428,0.1965,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,3.44923e+11
407.41,1.28534e+11,8.08677e+09,2.056,0.201,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,3.928e+11
432.49,1.15294e+11,9.20218e+09,1.9523,0.2406,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,3.40382e+11
459.02,9.59978e+10,8.97397e+09,2.1747,0.3114,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,3.04764e+11
486.53,9.6519e+10,9.4475e+09,1.7002,0.2709,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,2.60621e+11
514.87,8.55208e+10,1.028e+10,1.287,0.2738,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.95586e+11
545.48,7.6442e+10,1.03545e+10,1.7344,0.3772,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,2.09023e+11
575.55,7.90335e+10,1.27451e+10,2.1096,0.521,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,2.45763e+11
606.51,6.26011e+10,1.36075e+10,1.2962,0.5021,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.43745e+11
639.36,6.57698e+10,1.50117e+10,2.2762,0.7789,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,2.15475e+11
673.13,7.00841e+10,6.33073e+09,5.1522,0.4441,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,4.31171e+11
706.65,6.62069e+10,2.05875e+09,7.505,0.2245,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,5.6309e+11
741.8,5.28215e+10,1.22098e+10,7.4582,1.6581,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,4.46775e+11
763.88,2.03344e+11,6.41757e+09,8.5627,0.2663,1.50472e+09,359.45,30,2017-09-06 17:13:58.800,1.94452e+12
77.09,2.97554e+10,8.34303e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.95108e+10
82.02,3.53397e+10,1.10787e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,7.06794e+10
87.48,2.89272e+10,1.0692e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.78544e+10
92.79,2.6227e+10,5.01736e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.2454e+10
98.01,2.66571e+10,7.6701e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.33142e+10
101.63,3.11726e+10,1.31442e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,6.23452e+10
106.93,5.53744e+10,9.6575e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.10749e+11
113.94,8.94147e+10,1.07221e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.78829e+11
121.23,1.01677e+11,2.98597e+09,1.0822,0.0637,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,2.11712e+11
128.06,8.57286e+10,2.80621e+09,0.8185,0.061,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.55897e+11
135.31,8.29204e+10,3.28906e+09,1.0508,0.0838,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.70053e+11
144.3,7.45805e+10,3.28894e+09,1.2262,0.101,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.66031e+11
155.08,6.84106e+10,3.75573e+09,1.2464,0.1266,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.53678e+11
165.98,8.63831e+10,4.54172e+09,1.487,0.1367,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,2.14835e+11
178.91,9.59747e+10,5.08083e+09,1.6144,0.143,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,2.50916e+11
193.32,1.19198e+11,5.41633e+09,1.4835,0.1165,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,2.96028e+11
207.99,1.63534e+11,6.95745e+09,1.9373,0.1302,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,4.80348e+11
222.71,1.84618e+11,7.50112e+09,1.9853,0.129,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.5114e+11
239.13,2.16817e+11,7.40436e+09,2.1616,0.1144,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,6.85489e+11
257.72,2.05692e+11,8.16715e+09,1.7562,0.1128,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.66928e+11
276.86,2.12879e+11,8.10551e+09,1.81,0.1121,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.9819e+11
295.57,2.0211e+11,8.16959e+09,1.6035,0.108,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.26193e+11
316.81,2.07682e+11,7.96239e+09,2.0087,0.1189,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,6.24853e+11
337.92,1.80958e+11,8.89771e+09,2.4029,0.179,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,6.15782e+11
358.91,1.67804e+11,8.26029e+09,2.1414,0.1615,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,5.27139e+11
382.13,1.37677e+11,8.8621e+09,2.5041,0.2419,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,4.82434e+11
407.68,1.26906e+11,8.36073e+09,2.505,0.2482,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,4.44806e+11
432.82,1.1339e+11,9.72997e+09,1.8447,0.247,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,3.22561e+11
458.7,9.90015e+10,9.20728e+09,1.3819,0.2219,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,2.35812e+11
486.56,1.21138e+11,1.01717e+10,2.1619,0.2763,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,3.83026e+11
514.48,8.92599e+10,1.07149e+10,1.3106,0.279,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,2.06244e+11
545.06,5.90375e+10,1.09526e+10,1.2188,0.4207,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.30992e+11
575.99,4.18421e+10,1.21375e+10,1.1183,0.6197,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,8.86341e+10
606.69,4.24538e+10,1.20621e+10,1.5941,0.7645,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.10129e+11
639.75,3.69045e+10,1.17142e+10,1.0801,0.6721,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,7.67651e+10
673.01,5.55654e+10,1.74449e+09,5.7644,0.1778,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,3.75867e+11
706.8,6.50813e+10,1.81501e+10,8.745,3.1445,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,6.34217e+11
742.15,1.17036e+11,4.31142e+10,0.6402,0.3617,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,1.91962e+11
763.97,1.12041e+11,4.94332e+10,4.7411,2.5351,1.50472e+09,359.45,30,2017-09-06 17:15:00.000,6.43239e+11
76.96,3.60569e+09,3.60387e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,7.21138e+09
82.45,1.19065e+10,1.18905e+07,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.3813e+10
87.48,2.75257e+10,5.82883e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.50514e+10
92.89,2.63839e+10,4.39498e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.27678e+10
98.03,2.63631e+10,6.99493e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.27262e+10
101.61,3.06465e+10,1.05897e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,6.1293e+10
106.9,5.40409e+10,8.8231e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.08082e+11
113.98,7.67597e+10,9.75669e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.53519e+11
121.02,8.20715e+10,2.76629e+09,0.9798,0.0688,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.62485e+11
128.1,6.76091e+10,2.51954e+09,0.7265,0.0663,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.16727e+11
135.27,8.16932e+10,3.22066e+09,1.2149,0.0903,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.80942e+11
144.35,7.33153e+10,2.9515e+09,1.1213,0.0871,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.55524e+11
155,6.90205e+10,3.27925e+09,1.1965,0.1076,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.51604e+11
165.95,6.74016e+10,4.04902e+09,1.119,0.1309,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.42824e+11
178.66,8.99757e+10,4.39304e+09,1.3469,0.1186,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.11164e+11
192.99,1.11594e+11,5.28523e+09,1.5367,0.1245,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.8308e+11
207.94,1.60022e+11,6.58323e+09,2.1911,0.1415,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.10646e+11
222.43,1.64929e+11,7.05072e+09,1.6755,0.1184,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,4.41268e+11
239.2,2.01652e+11,7.0185e+09,1.9957,0.1077,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,6.04089e+11
258.01,1.98733e+11,7.94578e+09,1.7601,0.1125,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.48523e+11
276.68,2.22435e+11,8.0036e+09,2.1311,0.1169,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,6.96466e+11
295.4,1.99853e+11,8.35684e+09,1.9654,0.1273,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.92644e+11
316.64,1.94926e+11,8.23947e+09,1.9807,0.1287,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.81016e+11
337.46,1.68456e+11,8.69315e+09,1.9378,0.156,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,4.9489e+11
359.09,1.3761e+11,8.21995e+09,1.7548,0.1673,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,3.79088e+11
382.4,1.37096e+11,8.33229e+09,2.5263,0.2306,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,4.83442e+11
407.3,1.27746e+11,8.18404e+09,1.6484,0.1732,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,3.38323e+11
433.2,1.24722e+11,9.20078e+09,1.9503,0.2244,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,3.67967e+11
458.61,9.61275e+10,9.0905e+09,1.6744,0.2585,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.57083e+11
486.49,9.03385e+10,1.04693e+10,1.7062,0.3203,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.44474e+11
514.7,9.88894e+10,1.15898e+10,1.6631,0.3205,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.63352e+11
545.27,1.0288e+11,1.19373e+10,2.0547,0.3635,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,3.14268e+11
575.55,8.02356e+10,1.28001e+10,2.8864,0.6798,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,3.11828e+11
605.72,4.25018e+10,1.28246e+10,1.6148,0.8085,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.11134e+11
639.92,5.83158e+10,1.39009e+10,1.8968,0.7161,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.68929e+11
673.13,3.88756e+10,1.33883e+10,3.4605,1.8809,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,1.73405e+11
706.59,5.07081e+10,1.44751e+10,0.8635,0.5433,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,9.44945e+10
742.98,4.2819e+10,1.34778e+09,6.0058,0.1876,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,2.99981e+11
764.01,1.15966e+11,4.92567e+10,3.4739,2.3628,1.50472e+09,359.45,30,2017-09-06 17:15:57.600,5.1882e+11
77.04,6.84387e+09,2.16408e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.36877e+10
82.28,1.39764e+10,1.3464e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,2.79528e+10
87.48,2.89821e+10,7.96007e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,5.79642e+10
92.88,2.55551e+10,3.94834e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,5.11102e+10
98.03,2.4467e+10,6.95898e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,4.8934e+10
101.62,3.02389e+10,1.05294e+09,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,6.04778e+10
106.89,4.26772e+10,7.54803e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,8.53544e+10
113.93,5.60475e+10,8.76141e+08,1,0,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.12095e+11
121.1,6.92375e+10,2.47317e+09,1.0411,0.0747,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.41321e+11
127.97,7.50867e+10,2.74564e+09,1.2679,0.0858,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.70289e+11
135.33,6.85944e+10,2.75273e+09,1.0929,0.0859,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.43561e+11
144.24,6.65319e+10,2.75858e+09,1.1546,0.0925,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.4335e+11
154.98,6.59295e+10,3.16179e+09,1.2508,0.1113,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.48394e+11
166.07,7.14707e+10,3.94593e+09,1.3934,0.1385,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.71058e+11
178.64,7.52335e+10,4.02208e+09,1.1982,0.1207,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,1.65378e+11
193.21,1.17846e+11,4.99338e+09,1.5001,0.1098,1.50472e+09,359.45,30,2017-09-06 17:16:58.800,2.94627e+11
