Alt,Ne,Time
101.55322265625,109116915712.0,2017-09-06 12:36:00.003874
101.55322265625,108149517750.85713,2017-09-06 12:36:57.603703
101.55322265625,109399250651.42857,2017-09-06 12:37:58.803703
101.55322265625,112033444425.14285,2017-09-06 12:39:00.003813
101.55322265625,112666128969.14284,2017-09-06 12:39:57.603692
101.55322265625,115683278848.0,2017-09-06 12:40:58.803672
101.55322265625,118176415744.0,2017-09-06 12:42:00.003722
101.55322265625,119968118491.42857,2017-09-06 12:42:57.603671
101.55322265625,122462619940.57141,2017-09-06 12:43:58.803671
101.55322265625,122355245056.0,2017-09-06 12:45:00.003661
101.55322265625,121759177581.71428,2017-09-06 12:46:58.803620
101.55322265625,123804041216.0,2017-09-06 12:48:00.003640
101.55322265625,123881461467.42857,2017-09-06 12:48:57.603600
101.55322265625,122506447140.57143,2017-09-06 12:49:58.803600
101.55322265625,121950123739.42857,2017-09-06 12:51:00.003660
101.55322265625,122781766217.14287,2017-09-06 12:51:57.603780
101.55322265625,125167223954.28572,2017-09-06 12:52:58.803800
101.55322265625,125467554377.14287,2017-09-06 12:54:00.003891
101.55322265625,125843438445.7143,2017-09-06 12:54:57.603769
101.55322265625,126070333440.0,2017-09-06 12:55:58.803739
101.55322265625,121341067263.99998,2017-09-06 12:57:00.003850
101.55322265625,121231205522.2857,2017-09-06 12:57:57.603738
101.55322265625,120027299840.0,2017-09-06 12:58:58.803738
101.55322265625,119858895725.71428,2017-09-06 13:00:00.003809
101.55322265625,119492845567.99998,2017-09-06 13:00:57.603708
101.55322265625,118324707327.99998,2017-09-06 13:01:58.803738
101.55322265625,117479902646.85712,2017-09-06 13:03:00.003798
101.55322265625,122975709476.57141,2017-09-06 13:03:57.603707
101.55322265625,122665431625.14285,2017-09-06 13:04:58.803677
101.55322265625,122022413458.2857,2017-09-06 13:06:00.003797
101.55322265625,120229398820.57141,2017-09-06 13:06:57.603656
101.55322265625,119632775460.57141,2017-09-06 13:07:58.803696
101.55322265625,119771405165.71428,2017-09-06 13:09:00.003676
101.55322265625,117572152758.85715,2017-09-06 13:09:57.603746
101.55322265625,114624417206.85712,2017-09-06 13:10:58.803766
101.55322265625,113609397979.42856,2017-09-06 13:12:00.003826
101.55322265625,115254211145.14285,2017-09-06 13:12:57.603715
101.55322265625,115094643858.2857,2017-09-06 13:13:58.803725
101.55322265625,115383201206.85713,2017-09-06 13:15:00.003926
101.55322265625,113838703762.2857,2017-09-06 13:15:57.603754
